budget,genres,id,keywords,original_title,popularity,production_companies,release_date,revenue,runtime,spoken_languages,status,tagline,vote_average,vote_count,Actor,Director,release_year,main_genre,popularity_log,original_language_fr,original_language_other,title_length,main_production_country_Canada,main_production_country_France,main_production_country_Germany,main_production_country_Other,main_production_country_United Kingdom,main_production_country_United States of America,main_production_country_Unknown,runtime_log,vote_count_log,budget_boxcox
150000000.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",8373,egypt,Transformers: Revenge of the Fallen,21.939663,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""DreamWorks SKG"", ""id"": 27}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2009-06-19,836297228.0,150.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,Revenge is coming.,6.0,3138.0,Shia LaBeouf,Denise Chamian,2009.0,Science Fiction,3.13286742109637,False,False,35,,,,,,1.0,,4.976733742420574,8.051659556841953,762.0766103009213
210000000.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",91314,sequel,Transformers: Age of Extinction,116.840296,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""China Movie Channel"", ""id"": 11413}, {""name"": ""Hasbro Studios"", ""id"": 22826}, {""name"": ""Ian Bryce Productions"", ""id"": 38833}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2014-06-25,1091405097.0,165.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,This is not war. It's extinction.,5.8,3095.0,Mark Wahlberg,Denise Chamian,2014.0,Science Fiction,4.769330284031736,False,False,31,,,,,,1.0,,4.976733742420574,8.037866234709618,839.4941173373171
200000000.0,"[{""id"": 14, ""name"": ""Fantasy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}]",68728,circus,Oz: The Great and Powerful,46.985445,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Roth Films"", ""id"": 16314}]",2013-03-07,491868548.0,130.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In Oz, nothing is what it seems",5.7,3530.0,James Franco,Danny Elfman,2013.0,Fantasy,3.8708977357579646,False,False,26,,,,,,1.0,,4.875197323201151,8.169336395928386,827.8006651720937
200000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}]",102382,obsession,The Amazing Spider-Man 2,89.270217,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Marvel Enterprises"", ""id"": 19551}, {""name"": ""Avi Arad Productions"", ""id"": 31828}, {""name"": ""Matt Tolmach Productions"", ""id"": 53462}]",2014-04-16,705717432.0,142.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No more secrets.,6.5,4179.0,Andrew Garfield,Hans Zimmer,2014.0,Action,4.502807583206587,False,False,24,,,,,,1.0,,4.962844630259907,8.338066525518801,827.8006651720937
170000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",20526,artificial intelligence,TRON: Legacy,73.79505,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""LivePlanet"", ""id"": 7161}, {""name"": ""Prana Studios"", ""id"": 18713}, {""name"": ""Sean Bailey Productions"", ""id"": 23791}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}, {""name"": ""Kontsept Film Company"", ""id"": 76067}]",2010-12-10,400062763.0,125.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The Game Has Changed.,6.3,2841.0,Garrett Hedlund,Steven Lisberger,2010.0,Adventure,4.314751706320084,False,False,12,,,,,,1.0,,4.836281906951478,7.952263308657046,790.0075061995249
200000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}]",49013,car race,Cars 2,49.98659,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2011-06-11,559852396.0,106.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}]",Released,Ka-ciao!,5.8,2033.0,Owen Wilson,John Lasseter,2011.0,Animation,3.9315626569727633,False,False,6,,,,,,1.0,,4.672828834461906,7.617759576608505,827.8006651720937
200000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}]",44912,dc comics,Green Lantern,51.872839,"[{""name"": ""De Line Pictures"", ""id"": 2609}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""DC Entertainment"", ""id"": 9993}]",2011-06-16,219851172.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"In our darkest hour, there will be light.",5.1,2487.0,Ryan Reynolds,Dion Beebe,2011.0,Adventure,3.9678897665548822,False,False,13,,,,,,1.0,,4.74493212836325,7.81923445385907,827.8006651720937
200000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",10193,hostage,Toy Story 3,59.995418,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2010-06-16,1066969703.0,103.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,No toy gets left behind.,7.6,4597.0,Tom Hanks,Andrew Stanton,2010.0,Animation,4.1107987465979585,False,False,11,,,,,,1.0,,4.6443908991413725,8.433376705323127,827.8006651720937
200000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",534,saving the world,Terminator Salvation,71.862892,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""The Halcyon Company"", ""id"": 4021}, {""name"": ""Wonderland Sound and Vision"", ""id"": 4022}, {""name"": ""Warner Bros."", ""id"": 6194}]",2009-05-20,371353001.0,115.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}]",Released,The End Begins.,5.9,2463.0,Christian Bale,Danny Elfman,2009.0,Action,4.288579483353765,False,False,20,,,1.0,,,,,4.7535901911063645,7.80954132465341,827.8006651720937
190000000.0,"[{""id"": 28, ""name"": ""Action""}]",168259,car race,Furious 7,102.322217,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}, {""name"": ""One Race Films"", ""id"": 7154}, {""name"": ""China Film Co."", ""id"": 40890}, {""name"": ""Qu\u00e9bec Production Services Tax Credit"", ""id"": 86352}, {""name"": ""Media Rights Capital (MRC)"", ""id"": 86655}, {""name"": ""Abu Dhabi Film Commission"", ""id"": 87857}, {""name"": ""Colorado Office of Film, Television & Media"", ""id"": 87858}]",2015-04-01,1506249360.0,137.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Vengeance Hits Home,7.3,4176.0,Vin Diesel,James Wan,2015.0,Action,4.637852425604862,False,False,9,,,,1.0,,,,4.927253685157205,8.337348564497175,815.6821518684069
200000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 53, ""name"": ""Thriller""}]",72190,dystopia,World War Z,81.834855,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""GK Films"", ""id"": 3281}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Hemisphere Media Capital"", ""id"": 9169}, {""name"": ""Apparatus Productions"", ""id"": 11956}, {""name"": ""Latina Pictures"", ""id"": 19108}, {""name"": ""2DUX\u00b2"", ""id"": 23644}]",2013-06-20,531865000.0,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Remember Philly!,6.7,5560.0,Brad Pitt,Brad Pitt,2013.0,Action,4.416848926921172,False,False,11,,,,,,1.0,,4.762173934797756,8.623533227187563,827.8006651720937
250000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 878, ""name"": ""Science Fiction""}]",127585,1970s,X-Men: Days of Future Past,118.078691,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Donners' Company"", ""id"": 431}, {""name"": ""Marvel Entertainment"", ""id"": 7505}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}, {""name"": ""TSG Entertainment"", ""id"": 22213}, {""name"": ""Down Productions"", ""id"": 37336}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]",2014-05-15,747862775.0,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"To save the future, they must alter the past",7.5,6032.0,Hugh Jackman,Matthew Vaughn,2014.0,Action,4.779784543477146,False,False,26,,,,,1.0,,,4.882801922586371,8.704999678440762,882.6415553262534
190000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",54138,spacecraft,Star Trek Into Darkness,78.291018,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Skydance Productions"", ""id"": 6277}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Kurtzman/Orci"", ""id"": 12536}]",2013-05-05,467365246.0,132.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Earth Will Fall,7.4,4418.0,Chris Pine,Michael Kaplan,2013.0,Action,4.373124856147531,False,False,23,,,,,,1.0,,4.890349128221754,8.39366870513074,815.6821518684069
195000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",81005,based on fairy tale,Jack the Giant Slayer,43.349855,"[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Original Film"", ""id"": 333}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Big Kid Pictures"", ""id"": 8406}, {""name"": ""Bad Hat Harry Productions"", ""id"": 9168}]",2013-02-27,197687603.0,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Prepare for a giant adventure,5.5,2598.0,Nicholas Hoult,Mark A. Mangini,2013.0,Action,3.7921094393026675,False,False,21,,,,,,1.0,,4.74493212836325,7.8628820346414905,821.796857521261
105000000.0,"[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",64682,based on novel,The Great Gatsby,61.196071,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Bazmark Films"", ""id"": 240}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""A&E Television Networks"", ""id"": 11858}, {""name"": ""Red Wagon Entertainment"", ""id"": 14440}, {""name"": ""Spectrum Films"", ""id"": 14604}]",2013-05-10,351040419.0,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Reserving judgments is a matter of infinite hope... I come to the admission that it has a limit.,7.3,3769.0,Leonardo DiCaprio,Ronna Kress,2013.0,Drama,4.13029183054743,False,False,16,,,,,,1.0,,4.969813299576001,8.234830280442056,687.7591131871691
150000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 10749, ""name"": ""Romance""}]",9543,persia,Prince of Persia: The Sands of Time,62.169881,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Jerry Bruckheimer Films"", ""id"": 130}]",2010-05-19,335154643.0,116.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Defy the Future,6.2,2317.0,Jake Gyllenhaal,Sarah Bradshaw,2010.0,Adventure,4.145827621103231,False,False,35,,,,,,1.0,,4.762173934797756,7.748460023899697,762.0766103009213
180000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",68726,dystopia,Pacific Rim,56.523205,"[{""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Disney Double Dare You (DDY)"", ""id"": 19750}, {""name"": ""Indochina Productions"", ""id"": 19751}]",2013-07-11,407602906.0,131.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,"To Fight Monsters, We Created Monsters",6.7,4794.0,Idris Elba,Guillermo del Toro,2013.0,Action,4.052188431610156,False,False,11,,,,,,1.0,,4.882801922586371,8.475328987317539,803.0994739395884
195000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 12, ""name"": ""Adventure""}]",38356,moon,Transformers: Dark of the Moon,28.529607,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Di Bonaventura Pictures"", ""id"": 435}, {""name"": ""Indochina Productions"", ""id"": 19751}, {""name"": ""Hasbro Studios"", ""id"": 22826}]",2011-06-28,1123746996.0,154.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The invasion we always feared. An enemy we never expected.,6.1,3299.0,Shia LaBeouf,Denise Chamian,2011.0,Action,3.3853933871674418,False,False,30,,,,,,1.0,,4.976733742420574,8.101677747454572,821.796857521261
185000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 28, ""name"": ""Action""}]",217,saving the world,Indiana Jones and the Kingdom of the Crystal Skull,75.674458,"[{""name"": ""Lucasfilm"", ""id"": 1}, {""name"": ""Paramount Pictures"", ""id"": 4}]",2008-05-21,786636033.0,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}]",Released,The adventure continues . . .,5.7,2495.0,Harrison Ford,George Lucas,2008.0,Adventure,4.339568641178461,False,False,50,,,,,,1.0,,4.812184355372417,7.822444729489319,809.4514985769363
175000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",105864,tyrannosaurus rex,The Good Dinosaur,51.692953,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2015-11-14,331926147.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Little Arms With Big Attitude,6.6,1736.0,Raymond Ochoa,Bob Peterson,2015.0,Adventure,3.9644817274410267,False,False,17,,,,,,1.0,,4.543294782270004,7.459914766241105,796.620241188814
185000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 28, ""name"": ""Action""}, {""id"": 14, ""name"": ""Fantasy""}]",62177,scotland,Brave,125.114374,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}]",2012-06-21,538983207.0,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Change your fate.,6.7,4641.0,Kelly Macdonald,Bill Abbott,2012.0,Animation,4.837189225372334,False,False,5,,,,,,1.0,,4.543294782270004,8.442900586834382,809.4514985769363
185000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",188927,sequel,Star Trek Beyond,65.352913,"[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Bad Robot"", ""id"": 11461}, {""name"": ""Perfect Storm Entertainment"", ""id"": 34530}, {""name"": ""Alibaba Pictures Group"", ""id"": 69484}, {""name"": ""Skydance Media"", ""id"": 82819}, {""name"": ""Sneaky Shark"", ""id"": 83644}, {""name"": ""Huahua Media"", ""id"": 83645}]",2016-07-07,343471816.0,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,No tagline,6.6,2568.0,Chris Pine,Gene Roddenberry,2016.0,Action,4.194987663356308,False,False,16,,,,,,1.0,,4.812184355372417,7.851271997109883,809.4514985769363
180000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}]",10681,romantic comedy,WALL·E,66.390712,"[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Pixar Animation Studios"", ""id"": 3}, {""name"": ""FortyFour Studios"", ""id"": 93408}]",2008-06-22,521311860.0,98.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,An adventure beyond the ordinar-E.,7.8,6296.0,Ben Burtt,Andrew Stanton,2008.0,Animation,4.210507204268094,False,False,6,,,,,,1.0,,4.59511985013459,8.747828608488742,803.0994739395884
140000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 53, ""name"": ""Thriller""}]",5174,ambassador,Rush Hour 3,22.57178,"[{""name"": ""New Line Cinema"", ""id"": 12}]",2007-08-08,258022233.0,91.0,"[{""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""ja"", ""name"": ""\u65e5\u672c\u8a9e""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}]",Released,The Rush Is On!,6.1,783.0,Chris Tucker,Billy Weber,2007.0,Action,3.160050233825037,False,False,11,,,,,,1.0,,4.5217885770490405,6.664409020350408,747.103019068058
200000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}]",14161,civilization,2012,45.274225,"[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Centropolis Entertainment"", ""id"": 347}, {""name"": ""The Mark Gordon Company"", ""id"": 1557}, {""name"": ""Farewell Productions"", ""id"": 10905}]",2009-10-10,769653595.0,158.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""hi"", ""name"": ""\u0939\u093f\u0928\u094d\u0926\u0940""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}, {""iso_639_1"": ""zh"", ""name"": ""\u666e\u901a\u8bdd""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}, {""iso_639_1"": ""ru"", ""name"": ""P\u0443\u0441\u0441\u043a\u0438\u0439""}, {""iso_639_1"": ""bo"", ""name"": """"}]",Released,We Were Warned.,5.6,4903.0,John Cusack,Larry J. Franco,2009.0,Action,3.834585110615373,False,False,4,1.0,,,,,,,4.976733742420574,8.497806477616047,827.8006651720937
200000000.0,"[{""id"": 16, ""name"": ""Animation""}, {""id"": 18, ""name"": ""Drama""}]",17979,holiday,A Christmas Carol,39.744242,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""ImageMovers"", ""id"": 11395}]",2009-11-04,325233863.0,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Season's Greedings,6.6,1095.0,Gary Oldman,Robert Zemeckis,2009.0,Animation,3.7073145290895027,False,False,17,,,,,,1.0,,4.574710978503383,6.999422467507961,827.8006651720937
176000003.0,"[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 14, ""name"": ""Fantasy""}, {""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",76757,jupiter,Jupiter Ascending,85.36908,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Anarchos Productions"", ""id"": 450}, {""name"": ""Warner Bros."", ""id"": 6194}]",2015-02-04,183987723.0,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Expand your universe.,5.2,2768.0,Mila Kunis,Bruce Berman,2015.0,Science Fiction,4.458629741388757,False,False,17,,,,,,1.0,,4.8283137373023015,7.926241523170962,797.9265634437838
180000000.0,"[{""id"": 28, ""name"": ""Action""}, {""id"": 12, ""name"": ""Adventure""}]",258489,africa,The Legend of Tarzan,42.741719,"[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Dark Horse Entertainment"", ""id"": 552}, {""name"": ""Jerry Weintraub Productions"", ""id"": 2596}, {""name"": ""RatPac-Dune Entertainment"", ""id"": 41624}, {""name"": ""Beagle Pug Films"", ""id"": 46339}, {""name"": ""Riche Productions"", ""id"": 86565}, {""name"": ""Village Roadshow Films North America"", ""id"": 86566}]",2016-06-29,356743061.0,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Human. Nature.,5.5,2430.0,Alexander Skarsgård,Stuart Beattie,2016.0,Action,3.7783023148879034,False,False,20,1.0,,,,,,,4.700480365792417,7.796057974316123,803.0994739395884
180000000.0,"[{""id"": 12, ""name"": ""Adventure""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 14, ""name"": ""Fantasy""}]",411,saving the world,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",67.391328,"[{""name"": ""Walt Disney"", ""id"": 5888}, {""name"": ""Walden Media"", ""id"": 10221}]",2005-12-07,748806957.0,143.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""de"", ""name"": ""Deutsch""}]",Released,Evil Has Reigned For 100 Years...,6.7,2629.0,William Moseley,Donald McAlpine,2005.0,Adventure,4.2252460329650505,False,False,62,,,,,1.0,,,4.969813299576001,7.874739125171811,803.0994739395884
